Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003513195.1	24.77945	22.8252	24.18609	23.79816	24.19003	19.89006	24.18936	24.75475	19.24643	18.80696	21.50353	24.79266
WP_003512174.1	31.68496	31.36344	30.76647	31.34394	30.86217	31.32059	31.24414	31.24637	30.33548	30.74685	31.88893	32.39512
WP_003519663.1	25.57044	24.68724	25.4136	26.10542	26.00961	26.54765	26.21727	22.28321	27.57285	26.74172	26.63388	26.27637
WP_003514614.1	25.08229	24.67761	24.41434	26.36522	26.47749	26.76541	26.32278	25.84464	24.25929	25.40979	25.79377	26.14331
WP_003517416.1	21.71365	22.74111	22.31595	22.28152	23.1156	23.22333	22.09112	22.30834	22.72118	21.69119	19.92236	22.33356
WP_003515593.1	33.2412	33.18307	31.25314	32.99179	32.51949	32.73912	33.15662	31.74842	31.71416	32.44101	33.09527	32.84044
WP_003513175.1	25.26637	24.93378	25.41953	25.17534	25.41809	25.26283	25.21731	25.27461	19.8275	25.46195	24.63458	24.5249
WP_003519002.1	26.07842	26.27781	26.28816	25.86985	25.63234	27.27433	26.34502	26.70145	26.26668	26.53947	25.33176	25.22157
WP_003516571.1	20.46291	19.01467	19.60023	19.0138	20.17451	25.3132	24.88827	25.49637	19.89639	24.9194	19.53025	25.03159
WP_003513930.1	24.71062	23.16767	24.42221	23.51092	23.61972	24.50549	19.23149	23.53556	20.0997	23.57083	23.95112	19.96143
WP_003511674.1	28.98623	27.08684	27.15445	28.42696	27.54543	27.48925	27.82341	30.16948	29.87086	29.26254	26.82371	28.83038
WP_003520554.1	24.02916	24.082	24.19754	23.65639	23.55487	23.8702	24.16367	22.72744	23.44372	24.06225	23.76095	22.88692
WP_003512850.1	20.98505	21.03309	22.49754	20.38289	21.76354	22.84989	22.73102	23.40029	21.48902	22.57589	20.89445	22.76451
WP_003516452.1	31.1038	30.84779	31.0295	31.23429	30.74828	30.79869	30.43889	30.54162	30.91647	31.30946	31.27965	31.2398
WP_003516150.1	25.45005	25.44567	25.43257	24.66932	25.67697	25.36765	25.58511	25.05133	24.10683	24.59771	25.71261	24.4421
WP_003516558.1	25.21122	25.23375	25.55386	25.16931	25.4394	25.88133	25.84572	25.54628	25.75641	24.84115	25.29049	24.38955
WP_003515284.1	26.71213	26.85324	27.20186	26.83184	27.28607	27.34979	26.57444	26.94675	26.70681	26.88797	26.2873	27.21745
WP_003512157.1	21.89987	23.54743	21.27324	21.97102	20.64801	21.11147	20.75722	22.83564	23.06038	20.33826	20.74208	22.7427
WP_003513132.1	26.5656	28.29409	26.29421	26.70121	28.63374	26.65494	28.04177	26.69339	27.06399	27.74174	26.25517	29.61962
WP_003519439.1	24.49952	24.73063	24.88114	24.63268	25.1127	24.41846	23.91185	24.53021	23.71197	25.44014	24.05296	25.05152
WP_003514660.1	30.77684	30.31115	31.15146	30.46169	30.7189	30.41922	30.57451	30.7614	29.98923	30.76036	29.90798	30.73185
WP_003511707.1	26.50021	26.49377	26.61699	26.36354	26.59303	27.12335	27.09063	27.55527	26.71921	26.3847	25.62282	26.41279
WP_003511616.1	24.0696	28.45988	27.66742	28.1304	24.79746	24.77562	25.10357	27.88748	25.13704	27.80403	22.82075	27.93975
WP_003513487.1	25.82416	26.46835	24.42912	26.11045	23.98056	26.85983	24.63813	23.07362	22.26495	25.18661	22.76861	22.30432
WP_003511686.1	27.86449	28.03374	28.16269	26.92311	27.72847	27.63611	27.67066	28.0837	27.65164	27.90727	28.3619	28.5518
WP_003517873.1	18.96675	20.77718	20.26961	19.8094	19.20685	19.40509	21.06479	18.539	19.88931	19.52687	19.81468	19.18088
WP_003514218.1	25.0755	25.35192	25.66601	25.62497	25.6362	25.56463	25.37122	26.00009	25.31543	24.68458	23.72211	24.66826
WP_003514625.1	29.72479	30.9252	30.29877	30.62129	29.81568	29.9297	30.40156	30.68977	29.79576	30.48278	30.72057	29.40932
WP_003515825.1	20.74117	19.21231	19.18608	20.03883	19.24648	19.94277	20.12937	20.14147	20.94721	19.71857	20.01422	18.89631
WP_003518533.1	22.71441	20.85299	21.51823	22.63808	22.53642	21.95805	22.84864	22.10555	21.76171	23.34676	22.12277	21.56614
WP_003519429.1	25.30146	25.41532	20.66172	25.92911	21.94705	25.37182	25.68214	20.31131	19.54111	25.32989	17.94694	20.98368
ADU74510.1	31.14309	29.16086	30.59004	30.50648	30.79558	30.81661	30.71182	31.24402	30.0453	29.70794	30.03336	30.12078
WP_003511713.1	23.83425	19.35457	24.44608	24.09059	24.13712	24.68321	24.44764	25.1035	24.69181	25.33846	24.07848	24.8375
WP_003515727.1	29.13047	29.50309	29.48957	30.1151	29.69505	29.37501	29.34188	27.057	29.61504	29.20619	28.1703	29.92199
WP_003514639.1	30.05573	30.09294	30.17501	28.70354	28.16315	30.72803	28.31345	27.9828	20.56639	30.24699	29.94753	29.66959
WP_003515833.1	19.16573	23.28672	22.74573	20.48806	22.42974	22.83878	19.99048	19.25974	19.39892	22.1325	20.42803	19.586
WP_003514621.1	30.93441	31.38601	31.35165	30.55441	30.56369	31.56326	30.72481	29.33591	30.44868	31.67335	30.45433	31.00499
WP_003512848.1	25.94791	19.78031	24.96117	25.35572	20.01596	20.41558	18.99277	19.86399	19.44335	18.94481	19.09636	20.68604
WP_003520602.1	28.36705	28.24814	27.91559	28.00922	28.30132	27.97037	28.08528	28.23045	26.93467	27.43551	26.55991	27.23891
WP_003519435.1	19.30895	19.28677	25.65966	25.04815	24.96164	18.88564	19.03363	20.20561	19.10802	25.28518	25.47797	20.32549
WP_003518180.1	28.42473	27.94419	28.58652	27.96297	28.6707	28.15901	28.55522	28.57046	29.25009	28.58721	28.8073	28.49026
WP_003512584.1	29.99748	29.89434	29.28065	30.02053	29.6122	29.76156	29.78702	29.88051	30.03784	29.96943	30.10339	30.61963
ADU73598.1	25.77661	26.0734	27.17739	26.57081	25.63497	26.46496	26.30948	26.30314	26.03782	26.62384	26.50111	25.6188
WP_003515729.1	19.73756	19.83394	20.07974	20.35349	20.23786	20.02109	21.97926	21.76838	19.13538	18.50583	20.42029	21.89372
WP_003518390.1	29.541	29.51157	28.88025	29.31316	28.88648	26.85582	28.99112	29.61318	25.09127	29.31387	29.05708	27.44235
WP_003513786.1	23.73224	23.02625	22.72214	23.10734	23.43869	25.07744	23.44757	23.45898	23.26406	22.70718	22.97814	23.79074
WP_003515733.1	24.33307	23.49246	24.66962	22.80477	24.25239	23.19889	24.57144	23.2243	24.75258	25.52492	20.96799	24.12199
WP_003518182.1	28.61469	27.90938	28.13069	26.63394	29.08693	27.66501	26.80236	29.05675	27.10468	27.47624	26.64208	26.67634
WP_003518605.1	28.6895	29.30288	28.91641	28.61503	29.17646	28.63315	28.78906	28.76264	28.25355	28.62458	28.49049	28.49531
WP_003511872.1	19.79156	18.75813	19.92009	19.0147	21.14185	20.97762	19.827	21.68897	19.4294	20.39447	18.14462	20.43056
WP_003514637.1	27.12789	27.20704	28.501	27.36437	28.24866	27.30264	27.80851	27.86551	24.06741	27.62314	27.311	26.9703
WP_003519427.1	25.31728	29.25822	24.76195	24.3352	28.96386	24.44957	26.18943	25.18959	22.79221	28.8841	23.37435	30.31719
WP_003518481.1	26.69483	26.5041	27.17668	26.97912	26.37967	27.24415	27.12709	27.28569	27.37848	27.48636	26.66911	26.85549
WP_003514906.1	25.84027	25.15065	25.75449	25.82035	24.97623	24.41112	26.39095	25.65653	20.57507	25.31822	24.59177	24.48104
WP_003513200.1	27.81447	28.10043	27.31704	28.25428	28.50457	28.51041	28.21902	27.98535	27.44453	27.11398	27.05282	27.16633
WP_003517285.1	27.60787	27.91641	27.75845	27.75265	27.90368	27.77488	27.93682	28.54963	27.545	27.58884	27.49623	28.83307
WP_003512015.1	29.81573	29.09357	29.80494	29.6898	29.99114	29.37576	29.39616	28.75839	29.88614	28.75576	30.28086	30.23901
WP_003513592.1	28.8158	30.22132	28.5128	29.46199	29.36284	28.69764	29.10731	28.608	28.8479	28.76755	28.33934	29.62499
WP_003511737.1	24.9803	25.13274	23.07808	24.85409	23.36411	20.08263	22.10579	22.63867	22.31177	22.21967	20.26892	26.07886
WP_003513782.1	23.09371	22.19221	22.10276	22.42626	22.91656	22.81674	23.0233	25.24752	23.09425	23.14404	22.21764	21.99661
WP_003518521.1	27.06852	19.91365	22.22647	20.85182	21.74117	21.30261	21.99075	22.38414	23.2904	21.3831	24.16468	19.63163
WP_003518906.1	25.34354	24.75241	26.95187	25.24164	26.73689	26.40195	26.67921	26.36824	19.41204	25.92834	24.47735	26.27792
WP_003512586.1	31.83825	31.51198	30.88743	31.57313	31.39563	31.28284	31.59923	31.64907	30.71024	31.60121	32.25322	31.76053
WP_003513590.1	27.58374	27.48783	27.36215	27.28667	27.6505	27.61883	27.52861	27.64167	27.26202	27.68603	27.61111	26.94417
WP_003511731.1	25.03099	24.47708	24.24345	24.43713	23.51675	25.81584	23.98719	23.65301	22.9292	23.95569	19.02916	22.39495
WP_003513780.1	28.41141	28.38301	28.13377	28.19895	28.13827	28.34272	28.27489	27.94321	28.10839	28.41378	27.54071	27.87498
WP_003513891.1	27.18167	27.26275	27.32962	27.03264	27.27678	26.43661	27.11502	26.79883	25.38471	27.37605	26.76351	26.76615
WP_003515288.1	20.27598	22.61241	18.97823	21.30382	26.03875	22.18044	25.53416	26.08501	25.19507	25.87082	23.59602	24.97153
WP_003518291.1	23.17993	19.45697	20.7025	20.39869	20.67234	19.37398	20.05579	19.09376	19.33965	19.22376	19.62865	21.87179
WP_003512828.1	23.2417	20.88708	23.58205	20.67998	24.49347	24.53616	24.96932	24.21725	20.31617	24.28028	19.69972	19.85122
WP_003518637.1	26.49319	26.14544	27.09686	26.59675	26.23685	26.94965	27.01819	26.57002	24.84354	26.01122	26.10981	26.52712
WP_003511688.1	28.72201	28.29184	28.60152	27.99126	28.40658	29.01112	28.60483	28.4777	27.27489	28.1175	27.8029	28.35679
WP_003518914.1	25.81265	25.62781	26.57553	24.95821	26.21708	25.82415	26.6819	27.21452	26.29377	24.98	26.77793	26.83989
WP_011837932.1	26.95131	26.42105	26.99822	27.19866	27.3262	26.9889	27.27472	27.28701	26.43706	26.50796	26.42648	26.16077
WP_003517785.1	18.70847	19.97628	19.26991	20.98483	20.54219	18.2553	20.50377	20.56486	20.05621	20.58864	19.90948	21.22055
WP_003516824.1	19.87181	19.25511	20.96894	19.24939	20.19446	20.25747	20.36957	19.78536	20.05185	18.21469	19.69243	19.24763
WP_003517076.1	23.17107	23.46019	23.81671	22.99408	24.16754	23.62849	23.05144	23.64545	22.51135	25.46977	23.99306	23.27099
WP_003515756.1	25.561	27.16283	24.82528	26.86099	26.14674	27.62488	27.24378	27.65197	27.85283	27.46905	20.78385	28.21838
WP_003516061.1	23.75831	25.19018	25.40246	23.0357	23.78872	25.4649	25.10935	26.65703	24.23355	23.47198	25.82974	22.02042
WP_003517617.1	28.23641	27.97912	28.36073	28.17037	28.70028	28.2393	28.48889	28.58834	28.1617	28.69632	28.27812	28.35297
WP_003514904.1	28.38286	25.79087	27.21932	28.41401	28.55696	27.69869	28.75776	28.57551	29.57478	27.82112	28.34116	28.41969
WP_003512028.1	23.42175	23.43019	19.46043	23.62608	23.15417	19.74659	20.01105	19.96952	17.79558	20.85189	19.33319	18.9514
WP_003518549.1	30.1601	30.36992	30.61558	30.63711	29.01681	30.26417	29.61486	30.24261	28.92285	30.26077	29.41264	30.11104
WP_003517619.1	26.74552	25.97655	26.17422	27.23544	27.50506	28.21833	27.84804	28.57442	28.96804	28.16418	27.6845	27.4458
WP_003520265.1	26.65916	25.93198	25.73592	24.85287	25.06948	24.34971	25.10209	25.06838	23.23676	24.56954	25.70253	24.03263
WP_003516547.1	28.14153	27.91816	28.44471	27.92781	27.93445	28.78931	28.49767	28.76419	27.22603	28.44086	27.78762	27.66524
WP_003518935.1	22.63609	23.85854	24.65118	24.2423	23.84267	22.8635	23.80458	24.41788	19.46677	25.22215	23.70412	23.85442
WP_003516073.1	26.74198	25.36275	25.09737	24.84057	24.28883	24.88607	25.89838	25.24724	25.16533	25.46119	25.36272	26.16106
WP_003518476.1	26.13684	27.98854	27.9309	28.18461	27.54773	28.17129	27.8742	27.97685	26.17764	27.13611	26.49413	27.68987
WP_003512947.1	23.584	23.43068	22.35135	24.36472	23.09295	23.17489	22.9176	21.7426	18.98505	21.91523	20.39096	20.06165
WP_003517677.1	25.1377	22.96759	26.13939	25.21528	24.99727	23.75477	24.73313	24.26484	24.95841	24.68831	24.27873	24.58418
WP_003516545.1	27.15642	26.97687	27.7717	26.87917	27.7392	27.30512	26.70349	27.53909	26.69846	26.83949	28.18627	27.88797
WP_003513583.1	32.08957	31.44732	31.34183	32.00028	31.23189	31.81683	32.27622	31.59392	31.10617	31.75449	31.39112	32.3942
WP_003512026.1	22.98363	21.75742	23.50153	21.54517	21.06462	22.56321	22.75631	19.22618	21.20625	22.69162	22.40969	22.28671
WP_003513253.1	26.26459	26.05653	26.14042	24.40724	24.19538	24.39313	25.48422	24.51812	25.07442	26.01394	24.45926	25.89004
WP_003518929.1	25.87561	18.11666	23.78095	19.48482	19.24734	17.89913	19.03452	18.80446	19.15835	21.55357	19.18649	18.04867
WP_003513585.1	25.01631	24.95228	25.54056	25.26817	24.74194	24.96893	23.97493	23.54572	24.91485	26.0262	23.76182	23.43052
WP_003516077.1	23.77755	23.37122	23.20699	24.46318	24.05641	23.31119	23.7627	23.71534	23.15636	24.15882	19.23233	22.39334
WP_003517942.1	26.50146	25.77755	26.52465	25.7446	25.05411	25.58611	25.26706	25.23753	24.89874	24.55348	23.58073	25.71534
WP_003514246.1	26.91836	28.38223	26.63832	26.57578	27.364	27.45458	27.51015	28.3386	26.98413	27.18907	28.60094	27.3765
WP_003517096.1	26.03598	25.33155	25.58409	25.99599	26.06738	26.16058	26.31135	26.71822	24.37815	25.92044	25.40327	25.60753
WP_003523036.1	23.94446	23.26866	24.21427	24.04499	24.84872	24.60532	24.18648	24.83306	24.03674	24.93107	24.09687	23.64774
WP_003518855.1	28.46539	28.30503	28.16384	27.90743	28.05851	27.87892	28.18583	28.17434	27.99176	27.98134	28.25086	27.85404
WP_003513990.1	19.41203	20.15421	19.59757	20.16608	21.02416	20.14925	20.8665	20.61885	20.10723	20.59067	18.88637	19.91622
WP_003512274.1	24.79634	26.42556	24.47792	26.2418	27.20646	26.18967	25.94547	24.61505	25.84786	25.60601	24.77423	25.89019
WP_003518160.1	22.55809	21.45317	23.60944	23.34727	23.93783	21.89205	23.20183	22.11339	23.38604	23.72141	21.21406	22.35446
WP_003515476.1	26.26866	26.87736	27.03845	25.83716	26.36624	25.49647	25.88241	26.36419	25.67155	28.057	25.41994	26.45909
WP_003515942.1	28.55713	28.02383	28.20253	28.34439	27.95546	28.64272	28.80391	28.80154	27.62048	28.79302	28.43854	28.80067
WP_003517667.1	29.30629	29.24224	28.90077	29.2891	29.1936	28.97068	29.04995	30.76503	29.41639	29.27294	29.01639	29.13628
WP_003518927.1	24.01696	24.0227	22.4987	24.63016	24.31377	24.2841	22.73647	23.13099	24.29765	23.99926	23.80633	22.99159
WP_003512298.1	24.9351	23.88086	25.38105	24.30181	24.21192	24.10479	24.21083	25.01721	24.70687	23.28251	23.17226	23.73249
WP_003512405.1	28.73404	28.62652	28.33595	28.32833	28.60453	28.03562	28.3468	28.57519	28.27005	28.26598	27.64732	28.68365
WP_003514175.1	27.43793	27.47399	27.64401	27.42397	28.12119	27.96864	26.77644	27.0275	19.83654	27.79841	26.81579	27.48818
WP_003515474.1	24.35047	23.70275	23.79965	25.95016	26.04885	23.18072	26.05614	22.57104	19.72801	21.62723	24.73055	24.24904
WP_003514493.1	27.30491	28.33866	28.78162	27.51549	26.78721	27.35415	27.09937	27.33469	28.99396	28.79613	28.28114	28.75829
WP_003517661.1	20.85182	22.64256	22.49308	22.42319	20.5859	21.98046	24.71152	23.23953	20.13169	21.96394	21.92479	19.02099
WP_003519012.1	19.93486	21.29733	21.53692	19.06331	20.85796	21.11903	21.50704	22.53963	21.83613	23.56285	18.9146	24.53797
WP_003515018.1	30.85753	31.03738	30.86131	31.27073	30.21208	30.93727	31.70023	32.22942	31.47797	31.5719	32.09713	30.57908
WP_003516590.1	23.93831	19.6343	24.10929	23.72241	22.62063	19.56981	22.77233	22.69656	20.33574	19.16671	19.03491	24.23366
WP_003512475.1	28.81565	28.73961	28.75372	29.04094	29.3056	28.50356	29.16296	29.0922	28.74224	28.22329	28.30602	28.6396
WP_003515478.1	26.94872	26.88882	26.60389	26.50337	26.69218	26.26418	26.45122	26.54253	25.48309	26.38443	26.22444	26.98754
WP_003518690.1	26.2625	26.96891	26.6779	26.40905	27.31338	27.1994	27.00382	27.02697	25.76553	26.18852	25.46202	26.71171
WP_003518049.1	24.9057	24.68681	24.74796	26.15622	24.2329	24.7307	25.57729	25.31758	25.13235	25.03213	24.48124	25.65024
WP_003513303.1	24.43165	24.12431	24.4979	25.19117	24.64246	28.66776	24.5659	25.00077	24.44038	24.11283	28.15425	24.60279
WP_003514151.1	22.49117	21.93845	23.86922	24.36401	23.21153	22.89313	20.41464	22.76319	20.19798	23.17833	20.46726	23.44935
WP_003512194.1	25.0391	24.68388	24.61593	24.40445	25.48655	25.10328	25.28844	24.98989	25.49522	25.30256	24.53923	24.85459
WP_003516310.1	24.13872	24.28936	24.77678	24.51643	24.87801	25.55939	25.07408	27.67939	26.30756	26.42669	27.25115	26.82005
WP_003512461.1	27.84931	27.74425	27.75161	27.94622	27.97707	27.78691	28.05691	28.481	27.08577	27.44446	27.21206	27.36455
WP_003513301.1	28.57205	28.56891	27.67641	28.69103	28.28221	27.95848	28.45699	28.76327	28.29228	28.15992	28.7914	28.05247
WP_003516071.1	19.20881	17.75419	20.00797	20.56516	21.1528	19.80717	20.69515	19.49417	19.88069	20.1535	19.21794	19.81748
WP_003514292.1	29.36469	28.75791	27.72538	28.44687	28.54862	28.0176	27.93789	28.13282	28.37466	28.21278	29.65955	28.3116
WP_003514163.1	29.22302	29.27652	29.13668	29.08624	28.05261	28.4154	28.83721	28.72331	27.94223	28.67403	27.99272	28.80725
WP_003517090.1	18.06267	20.04407	19.53221	21.43969	19.47433	20.48839	20.99225	20.80539	20.93826	19.42677	20.39991	19.19313
WP_003518759.1	28.69301	27.54566	26.71309	27.68941	27.12145	27.69325	27.01054	27.66337	19.22996	28.20234	27.47726	26.31768
WP_003517768.1	25.75325	26.29726	26.79101	26.20154	27.6506	27.90159	27.15403	28.02207	27.79235	28.5913	29.05815	29.48651
WP_003512286.1	24.76265	24.58221	24.16396	24.70891	24.10093	25.87895	25.98625	25.32909	24.45602	24.51793	24.58783	25.4777
WP_003513371.1	25.54237	25.49717	25.26271	25.50431	25.40241	24.4939	25.10995	24.49324	24.28666	24.91358	24.04648	24.45603
WP_003514141.1	26.47592	25.59957	25.29478	25.78961	25.14211	25.92749	25.50552	26.41146	23.20995	25.55125	24.72957	25.96764
WP_003518543.1	24.15669	19.4544	20.05967	19.97284	19.70204	20.69163	20.99914	23.24778	19.38116	24.63366	19.20002	24.11304
WP_003518023.1	21.91026	20.13906	24.21282	21.89461	22.1783	22.29408	22.46341	22.52569	19.18808	21.46366	21.25168	21.67784
WP_003514728.1	28.05839	28.08397	28.34052	28.36368	28.42402	28.11414	28.4668	27.94016	29.00148	28.72638	28.28891	28.37264
WP_003515423.1	21.8404	22.4831	20.52351	20.02348	20.36093	20.57323	19.26856	18.52477	20.25994	20.48106	19.12534	18.8167
WP_003518458.1	23.43011	23.13167	22.46505	23.23244	24.72545	24.01986	24.02614	24.13007	23.20068	22.81434	20.13281	19.66971
WP_003511549.1	24.8852	24.68939	25.05767	25.04457	25.04369	26.0286	25.94821	24.65076	24.02441	26.87799	23.82055	23.62168
WP_003517712.1	20.11399	19.69595	24.37974	27.98243	24.17604	23.78938	19.50333	25.20205	27.58199	27.36011	19.86461	24.77463
WP_003513361.1	27.09627	26.18686	27.27176	26.79144	27.09958	27.39566	26.1038	27.246	29.64767	28.71099	26.30842	26.7078
WP_003516738.1	28.06271	27.95353	27.73969	28.17982	27.90921	28.30055	27.76548	28.26806	27.99402	27.85556	27.69374	27.61014
WP_003517326.1	23.09021	20.3892	19.02261	23.95372	19.29436	20.54142	25.60745	21.05829	20.7779	19.48462	23.82615	23.21691
WP_003512826.1	24.03883	24.22647	24.98996	23.98664	27.95667	25.39733	24.33847	24.94379	27.4023	26.87904	23.73427	26.42147
WP_003518652.1	24.88251	24.28969	26.45888	23.9682	25.2075	24.54563	24.35093	24.10767	25.8889	25.72838	24.30047	26.00444
WP_003517350.1	19.59057	20.59604	21.10573	19.59657	23.64095	20.02512	22.24371	24.11649	18.88268	24.50279	21.99537	19.01562
WP_003519111.1	23.74549	23.63369	24.45628	24.39087	24.41123	24.69431	24.69662	24.56419	20.07639	23.11013	23.95185	23.92524
WP_003517679.1	28.0653	27.87682	27.96288	27.86081	28.50801	26.32318	27.00935	25.13984	20.07735	26.43337	26.44255	27.10918
WP_003512770.1	28.32555	28.71539	28.37662	28.76166	29.2389	28.73976	28.27361	29.50544	28.80478	28.67318	28.24422	28.6548
WP_003511787.1	26.54062	25.98846	26.41269	26.36909	25.24389	25.85457	25.71465	26.13204	25.96091	26.88739	25.52327	25.71043
WP_003516730.1	26.51664	26.25615	26.3477	25.9286	26.53152	26.68163	26.90474	26.79802	26.00454	26.69737	25.1803	26.02414
WP_003517766.1	29.40275	29.28639	29.15365	29.55202	29.38673	29.09739	29.39406	29.55155	29.81167	29.82556	29.19196	29.94178
WP_003514835.1	24.55213	24.33475	23.82246	24.26217	24.3691	26.81526	24.74689	26.9177	20.05208	25.95044	23.41672	25.7085
WP_003512284.1	26.30795	26.15345	26.72958	26.87632	26.97241	27.35858	26.72616	26.64515	26.74565	26.63065	26.3905	26.49097
WP_003514375.1	21.96182	21.94657	20.13651	19.81035	21.64955	21.87384	22.40587	20.49346	19.28436	24.75168	19.86011	19.58244
WP_003513680.1	28.85728	28.72202	24.95753	26.57621	28.02316	29.10826	28.54268	29.45668	28.96119	28.56366	28.82359	29.6984
WP_003518725.1	27.32664	27.35713	26.82594	27.18171	27.10642	27.54089	26.87886	26.97412	27.03869	27.58652	26.11148	26.95924
WP_003514839.1	30.71702	29.60707	30.09672	30.39561	30.71731	30.79597	31.20071	30.89946	31.12215	31.11912	31.21636	31.24172
WP_003514730.1	27.40841	27.53858	27.30783	27.25556	28.15173	27.57854	27.52247	27.62494	25.91939	28.46312	27.08422	27.55211
WP_003516184.1	30.69601	30.49771	30.13677	30.22233	30.0205	30.07979	30.01652	30.33048	30.09291	30.87893	30.60556	30.83749
WP_003511587.1	27.92365	28.38882	28.10882	27.80345	27.99358	27.9153	27.92003	28.19785	28.33988	28.37475	28.46498	28.91284
WP_003519098.1	31.34962	31.34783	31.37855	31.016	31.36853	30.6959	30.96107	30.67415	30.48662	31.47216	31.43469	31.21063
WP_003517375.1	17.69774	20.47555	21.96748	21.49535	26.21359	23.29033	25.26402	25.18641	24.96747	24.82059	24.21895	25.10052
WP_003511666.1	20.00311	20.44317	19.69627	18.85177	20.7469	21.65054	20.18269	21.73238	19.82946	19.76564	17.53233	19.80074
