hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003512965.1	26.8576107336474	26.6210700600652	26.2620941207881	28.1150474410219	28.9082851856419	28.3396620202625	28.9462803022706	28.5827658527576	29.2854512802448	25.7133252607215	29.3569998813125	NA
WP_003511862.1	30.7766123966795	30.9425888527657	30.5809436636074	30.9328939934144	30.634673574033	30.9772820699967	31.1325151856682	31.2088911466356	30.3167408224252	30.5544820166963	30.757991020469	30.1672775970566
WP_003512967.1	24.1024080402731	22.0335438653417	24.1983083490362	24.4446785953829	25.5262394654049	25.3286259522923	25.4197922111267	24.6294114585091	24.6069947908791	24.2400118779333	24.3641104582373	25.8199814611651
WP_003516561.1	25.5963674442905	25.2146547038774	25.6498845471906	25.3284964236801	25.5092964903171	25.0930322608982	24.8117197259935	25.4637575515122	25.3589855744838	25.2127549706945	25.4146227978081	26.038681242004
WP_003517974.1	29.7005296126574	28.3303139577009	28.4725106477745	28.2899001453174	27.2760496906224	27.1736918021095	28.123981624196	28.655947769769	28.1163944112706	28.7689910649697	28.7001673460829	28.5039099479321
WP_003518712.1	28.998916928488	28.7980911944313	28.9299991182837	29.1699903568253	29.3253081955264	28.7000280718464	28.9150056681044	29.4330724129783	28.8590918118168	29.5959159154172	28.9662734377486	29.0562242505051
WP_020458025.1	29.1271637518865	28.9327967064696	29.2316119788601	28.9826229351477	29.2331575526873	28.8020450164601	29.1356520893166	29.2388929637585	29.0514480007496	29.5379172795981	28.9562159116845	28.9290399260041
WP_003517853.1	22.6730367495632	NA	NA	20.7334125313307	21.2310206592305	NA	21.6775994294233	21.9452781568156	21.8167543671109	NA	NA	20.7493426775728
WP_003514311.1	27.5977668507219	26.8428253333335	25.7252720418037	28.2191769613439	25.8461579275889	NA	28.3413089446555	29.0056734036971	27.1466706407015	NA	24.8286103851893	26.1762170327537
WP_003517527.1	NA	24.2071875014546	NA	22.9871778043103	24.658421924908	22.0065615017696	23.1361763351273	NA	NA	23.5053363876432	NA	22.8719598389404
WP_003514635.1	30.7605807398655	30.6882112391397	31.0083307819118	30.9205975389888	31.3276416402713	31.2273305398815	31.1542140434566	31.1610224725319	31.5588316663537	30.8921595835816	30.1990555398634	29.4259606448575
WP_003521161.1	22.9654482151581	NA	21.1621691461884	22.2559899484318	22.6283872839863	22.6031894111305	23.3139602911448	NA	NA	24.026576489748	NA	21.6544872333528
WP_003513451.1	NA	22.0622803682831	22.8443759717708	22.2957636102937	22.1954834968441	22.9702346600858	22.3944748540696	22.9757727274883	NA	22.6505823117166	NA	NA
WP_003512125.1	23.2752872786668	22.1464756041785	23.0222018248766	22.7952734506017	22.7553369426996	NA	23.5132226606188	23.4711565355344	NA	22.2896258839899	22.6690404189108	24.8558871799382
WP_003517525.1	24.0160961899938	25.126357581132	25.8122615573831	25.378584280114	24.1012368257762	25.5639953343458	26.2569511486319	26.6765487644021	27.5545022556343	27.0064400957839	21.5517639618536	27.1019065971317
WP_003520198.1	27.5308540515063	27.8675188232989	27.6557462873117	27.1583559436305	27.1387535014084	26.8139183264134	27.2002356396776	27.4396011531636	26.6794258267004	27.6967033707984	28.2849326994906	27.6940561351825
WP_003513792.1	23.5554281303971	23.7464628082216	25.9039967756407	NA	24.7412983266412	24.9308359502215	26.3482160776624	23.5714272831229	26.0130957056123	24.7294855901746	27.0973982567044	26.6694956766089
WP_003519740.1	25.9194839865966	25.7600939223932	25.3238373405119	26.2647372374299	24.7243178636055	25.8137925154773	25.4279925632241	24.9101488052645	24.5331875550401	24.2175260184448	25.5550324291266	25.0516352247652
WP_003516468.1	28.3761042649023	28.5290050749606	27.859119860401	27.333266712498	28.1466042385835	27.7819803130101	27.4616978242397	28.991815336603	26.692401046611	28.2943324747808	28.1679534204135	28.3189581686725
WP_003513025.1	NA	25.2263512665342	23.9682865419722	24.1923942004908	NA	26.4388225581807	25.8664042559792	24.524745724677	24.312026670127	25.047973823308	NA	24.8329635002894
WP_003518603.1	29.0131286333077	29.3937898036854	29.604266848308	29.1510388038239	29.5873820436731	28.4926997904667	29.5279191998998	29.990865496325	29.3197183368763	29.1701861080918	28.1044587953795	29.5154251542929
WP_003518601.1	29.0461557647715	29.4447418468483	28.7027816644812	29.3488426465949	29.1341215383728	29.3090234556284	29.4423527356453	29.2237550713194	28.6872455170117	29.1328465467884	28.7881987781094	28.733174396813
WP_003517535.1	23.9506945402666	22.7755325717091	24.0172450600301	22.8420529963567	22.8326827940261	NA	23.8512279330873	24.2897511097123	NA	22.8716205782116	23.5566033218915	22.9055409102761
WP_003518900.1	24.7497058172584	26.0773300349839	26.1118636380497	26.8648761719946	27.114780032517	25.0644403861917	24.3688629649403	23.7260770803295	24.1003744115117	NA	24.4388031645336	24.5665274941215
WP_003515954.1	23.9113782938035	23.1822655100341	23.4015833851548	22.6146934651759	22.7200734445252	22.1233387860826	20.5644302000033	23.5509789267257	21.4952125465591	NA	22.3756019646508	NA
WP_003519558.1	27.6527548054854	27.9903207329106	28.0300422131778	28.0810708080614	27.7576024766774	28.163641936754	28.1280659938712	27.8511078848278	27.4721306277182	28.0097550936672	26.9031515330327	27.0970470442951
WP_003513238.1	24.3812131220677	24.1747962406636	25.1731671570694	25.3315933676248	25.7014085203352	25.2469889558421	25.1725873277201	25.1955295907946	24.2078342880983	25.1303144348181	25.0555754793376	25.6770152356819
WP_003516579.1	32.0735607420685	30.2995892580415	33.4459790781468	30.6452089353543	30.9883281973833	31.4930492199357	30.1964002277025	30.284019430368	32.0538223384108	31.9189097146111	31.5225546325201	31.8931361780023
WP_003519296.1	24.4040594323239	23.386341517531	25.0468962655392	24.4408738177515	24.6258043411307	25.1700603827621	24.9115330588914	24.4447481360994	23.9963078219302	23.8834519846398	23.0616719306877	23.9605646422648
WP_003512019.1	26.0004367064613	25.8258692985472	26.8942527045072	26.4301926085132	26.2525437803629	26.8356527893403	26.211155048422	26.2603622832733	26.6983690301042	27.4509979800734	26.4464444737193	26.1553799860208
WP_003519008.1	23.1346975079804	23.5321817858685	22.5367256457836	23.0533982300112	23.3835487568149	24.1275361760986	23.6668892068597	24.2498764394271	23.7727968776238	23.5924397568278	22.708283930011	24.0339341440848
WP_003514211.1	24.2995340680864	24.3197021136741	22.3412366852336	23.0651726441917	24.2570940505297	24.6469669404892	23.2216796621054	22.9528842341782	NA	22.8971414346575	NA	NA
WP_003513548.1	29.9237501716232	29.6939790938651	30.1695114410092	29.6697097611686	29.1612894671159	28.910181372352	29.4211438026359	29.705106488158	27.3162845709323	29.3722424700138	28.4629952461779	29.3608519916392
WP_003516438.1	26.0044937926845	25.73180991024	26.120506144029	26.2115860424245	27.4787918525219	25.9350063030041	25.4536316981457	25.8568551729183	25.3308716190159	26.1272671178779	25.8522530396327	25.4730372824279
WP_003512036.1	26.8387474886701	27.084205496836	26.7814106807067	26.6709311508637	NA	24.2896369078782	25.7424180114575	26.2978562982581	NA	25.3089583363903	26.0655740939207	28.0499313182835
WP_003511753.1	26.4764185997362	27.6415114636277	26.6889007949324	27.3921307378757	27.4580889964144	26.0932560628492	27.3352735491281	26.5760316326487	NA	24.5903744356987	26.4079017542692	25.3100264688291
WP_003512582.1	31.2308771125981	30.9877530684804	29.336232734465	30.8724289573479	31.0739049807025	29.7230716663204	31.0934048952418	31.4437849874824	30.8132587296129	30.9085010393756	31.709808323116	31.6692619908113
WP_003517020.1	27.0684539445636	26.1244537988523	27.0751581271491	27.2373309323264	26.7365329757704	26.5618431775114	29.3503217695282	27.5293400833258	26.8500588310561	26.1863153376148	26.6508196158606	25.8450730627503
WP_003518976.1	27.9256514534722	28.0978426671899	28.1590036009386	27.8703055682966	27.5642860701077	26.8098971031438	28.1456858653452	28.0539200071239	26.2687650036619	28.0417578871618	27.6389881638689	27.8918239931002
WP_003520701.1	22.8613586067109	22.9227286335306	24.5622361281815	22.6249661180352	23.034041567408	NA	22.7420063007159	23.4157647220382	NA	23.046011994709	22.4921477188791	23.4322111293844
WP_003515673.1	26.1361853865264	25.8118584195827	25.7768353455683	25.7173164725129	25.8658952933092	26.2494436697161	25.854418371484	25.8972972421751	24.7388177245855	25.0270033096733	25.2780012942293	25.0704849753177
WP_003517504.1	25.6299395269661	25.4825480459114	26.9273460067634	25.9525968211313	26.3430521909466	NA	25.3588497769669	25.8019042613739	NA	25.7527045748133	27.9201990824504	25.8379502615235
WP_003517611.1	28.0895969913289	28.3616028235512	29.3638896186094	28.4297877662337	28.3905111997277	28.5938292442491	28.4689946148011	29.0378081675937	28.3844397490849	29.2804241354344	28.7528305344354	28.6649951292473
WP_003516406.1	20.1220447464652	27.1962417164673	26.8486854903592	21.5504227475833	22.9678246211262	NA	22.8870013494207	24.2370936522143	26.7932741961411	26.1529462503777	NA	26.729218908988
WP_003513587.1	25.5812726201796	26.1581841927897	24.9185583370264	25.683451735293	24.4355694285325	NA	23.9722659012513	NA	NA	NA	25.7512251317366	27.0879927311789
WP_003512022.1	27.1039140085193	26.2311166495535	27.1715128334231	26.459080857985	26.8408485257612	26.8549627446389	25.9833411288686	27.2124959456784	26.8366143888399	27.663848896147	25.877235307998	27.1499622829474
WP_003517613.1	29.6522224940989	29.4637076973866	29.5023478163522	29.1033722219497	28.3240110920905	28.8703253756754	28.5328099448028	28.0782500719092	28.4585198540768	28.4551387794433	29.4668643974776	29.0114986151231
WP_003514681.1	30.8785395544678	31.1958680663585	29.9682470714115	31.0529118281917	30.0160335177216	31.2773522502888	30.864167788598	30.6330326170725	28.1233103771276	31.4806815175075	31.0516226598401	31.4077764653899
WP_003515466.1	28.6579559080766	28.5708347719155	27.0456477900129	26.6404371826306	26.831507430324	28.7966150384194	26.8018697901139	26.837278682214	25.4811748550146	26.4258111759971	25.6804986307045	28.0455910458546
WP_003512804.1	26.4157424115213	26.9980197625605	24.1145229741163	26.4113719050287	25.4995133766985	28.0612025259155	27.8375105871694	25.8431159666465	25.134368339527	25.0830343435274	26.9995595617031	25.2672911478525
WP_003517635.1	24.8262852428297	25.4578804871951	25.4763738679243	24.477250977396	25.397630287565	25.5869345505743	25.3039177813493	24.7688598968776	24.6899410452893	26.6911301104022	23.4241565073056	24.6011585150031
WP_003515665.1	22.0900915336736	22.0773798960819	22.5296081174328	22.903023719102	22.0581511809459	24.5926687039579	NA	22.3754373054251	23.0637223485972	22.849100851455	NA	NA
WP_003515022.1	28.4592413348294	28.4498626489123	28.1519806638752	27.748490994596	28.1787309544139	28.3809141403207	27.9408790696843	28.2399129130251	27.2854310626511	28.9978770741345	27.1067271160177	28.3549874062448
WP_003516995.1	28.7005883148444	28.5204482439327	29.4752128259356	28.9236576449118	29.2178955556292	29.1138373429714	29.2208090520119	29.1686519046167	28.4413926502506	29.2253561340471	28.4956546023541	28.0921428220553
WP_003518076.1	NA	NA	NA	20.8466707675027	20.7665174261614	NA	21.8661502866541	21.308425580651	NA	21.6429905874607	20.6155035904245	22.0372484299968
WP_003518220.1	27.6786986592293	27.6629521430405	27.4478780062458	27.5101194927308	27.5366148270781	27.9121275362752	28.0049359753056	27.7535202655614	27.5469085623652	27.2588603738279	26.7889379289494	27.27642339936
WP_003516997.1	24.6976600434044	24.3850603217011	25.0667703415806	24.9904896198631	25.1599329480179	24.7815145705402	25.1290540319194	25.4826061458634	25.2691231072263	25.5345060080861	25.0445264267975	25.4561443757102
WP_003515671.1	29.840630359516	30.0027599405638	29.7888021827657	30.4289261578214	29.7923856420046	30.0297386320045	30.2319798234524	30.0312414823755	29.4288318397352	29.6482188842434	29.4769252362621	29.9977672522035
WP_003518117.1	30.1881306843638	29.9644551066298	29.6358895936528	30.7725163402057	29.7061495795221	29.9187231670673	30.7196180139029	30.1924072530089	30.7448152305377	31.2208190389869	31.4929725437343	30.7289696387863
WP_003513564.1	26.9880238089878	26.2665262739788	26.3964442010778	26.3999611354236	25.9993820160032	26.4321098822736	26.4227503335128	24.4117409798914	26.5663429492742	24.742311661948	25.6071564483427	26.3950448625998
WP_003517627.1	27.0099257529419	27.016574567767	26.7134803363765	25.9284923452053	26.7403558343806	27.1770887180011	25.8614837767387	26.8489666774482	25.8939562869426	26.0857337423219	25.3544739898958	27.2388160516315
WP_003515457.1	25.382405420955	23.7676185458277	24.9611078270016	24.9628007920466	24.4708229409423	24.9251060073786	25.5114388397483	24.9787621688746	25.5052782993858	25.7170162820027	25.1041606849392	25.6560695012966
WP_003515661.1	26.6086529201304	28.7786606059771	27.4343287296208	27.2008997766381	27.8867950668284	27.7920733604526	27.8449422181834	27.3877927130931	27.6226405229866	29.8877381038288	27.1528072234153	27.1266621454297
WP_003517637.1	23.3953586838511	25.0067083373175	25.0356083141418	NA	26.1461877782177	NA	26.3441518543772	NA	24.9806382580073	25.0986819469845	26.9836776631342	NA
WP_003515667.1	22.6314489165093	20.6691793594866	22.0335790158593	22.1612627437212	24.6628277741351	22.1366613197613	23.2056645582916	22.6094815429581	22.7631348044923	23.659620532046	22.7518629984254	22.3625376142979
WP_003515468.1	26.290167168678	27.4045175388825	25.853444714428	26.5253696550689	26.9846513048072	26.3761257058758	26.6723439380952	26.7921062314567	25.3832612979869	26.081771845597	25.5350306097201	27.2663573853049
WP_003518478.1	27.9921000407353	27.7007984575789	28.0992861488093	27.9735432265402	28.0322971322059	27.7013300591092	27.7789620120188	27.8459438828923	27.9823150185913	28.1743972255618	27.2541767708795	27.8526470875979
WP_003512399.1	27.0558347648046	26.4283194194538	27.1660834780371	29.3388781441918	27.1426895346524	26.7142546101764	29.863094362268	27.8101231958515	27.1634222562005	27.2045500326914	27.0078643333355	29.4861245381979
WP_003519032.1	29.0387198260318	29.1543966248018	29.3799314125854	29.5510816756963	29.3988185205545	29.705106488158	29.0686064550369	29.2313406778825	29.3970145227129	29.3479434638642	28.8115624096918	29.1576149599746
WP_003513605.1	26.672992906371	25.8209496640061	25.6681908994648	26.7716948022632	24.7641945941299	24.9968593980769	25.2756015961751	25.034672653893	24.4670901308002	26.5820235190713	25.9027860665826	26.0581715759482
WP_003513902.1	26.9931331212917	27.5893954338759	27.5354059146561	27.433960822423	27.3913002009702	26.5857536241353	27.0329591945056	27.6948972801558	26.6052396329013	27.0784666584478	27.4427802014147	27.4129824570905
WP_003517639.1	22.2037792491067	21.3546188480726	21.9457700573937	22.2030791992781	22.0442556346866	20.7430008672768	NA	21.4904525486869	20.4952294791976	24.2542217188063	NA	19.7340375478345
WP_003514880.1	22.753587818672	23.0341656727086	25.9582373354289	26.136663693624	22.7878226634603	21.5200344861585	26.8492897511837	26.8283625189432	27.3465949288592	25.7583200028101	NA	22.6528779987065
WP_003517151.1	23.8820782072247	23.9432763394419	22.4117881192172	23.9772314767291	23.1824250425229	22.615368813376	23.0618339519705	22.4058610114795	23.2324540913235	22.1264885829912	21.1101702795725	23.8139797305629
WP_003519391.1	24.2933704442021	24.3752860381222	24.330572681851	26.0762053023207	24.5423413555104	25.0770539662901	26.0563871181545	26.2740384318692	26.81635164763	26.1421210156498	25.171735681818	25.4647429477592
WP_004463666.1	21.962209583523	24.3985905868408	25.2116375728031	25.2618258872105	24.7557308889039	23.6865853037855	23.561235631887	22.4660294675077	NA	23.5411938858493	23.3028071140378	NA
WP_003514722.1	22.1859874199821	23.3138031778013	24.3001129119481	24.4329205731232	24.8364465427478	23.3692440987668	24.6647199969648	24.6530041502208	23.535620889106	23.9736061464711	NA	NA
WP_003517629.1	26.245386166478	26.3719277443438	26.226712444364	26.5455390161374	26.6995057060029	26.1952418112913	26.8459971617118	26.8738771582905	26.3359137055551	26.7743489622165	26.4295945277152	26.5939650924536
WP_003515685.1	26.9620604288615	26.4139459335334	26.7514506942057	26.6785807306682	26.3470883366354	26.3699187094174	26.0540427164335	25.4678864619643	26.2126129656066	27.0699029011121	25.576146706625	26.0463040243927
WP_003517159.1	25.2176964459753	25.6359766176947	25.5913701835179	25.6653374844215	25.7471868779236	26.39092628031	25.5809113784828	26.5424445145474	24.9954931903963	25.5963342040222	NA	25.7083148254821
