Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003517151.1	-2.80412696428571	21.0713091836735	-4.29375680254632	0.000275911698690142	0.00249210566558838	0.139000824347367	No
WP_003518305.1	-1.70175982142858	26.4781769260204	-4.27087373149377	0.000292035916447213	0.00262564401943366	0.0835898958609924	No
WP_003518549.1	-1.09648991071428	29.3212319132653	-4.25583051727409	0.000303144528157284	0.0027130743159282	0.047177615577362	No
WP_003511777.1	1.20514151785714	26.7153589413265	4.23751096595382	0.000317242994351214	0.00282634667694718	0.00285138923862238	No
WP_003511688.1	0.952465625000002	28.7198610586735	4.23542197322152	0.000318891609448088	0.0028281789797206	-0.00220197875919848	No
WP_003512475.1	-1.00612526785714	27.7830013392857	-4.21272484022789	0.000337363774038985	0.00297852701403788	-0.0570911117149651	No
WP_003517592.1	3.43997160714286	24.1890248086735	4.19479280115811	0.000352708540266485	0.00310003918799243	-0.100434837914602	No
WP_003513428.1	-1.00861892857143	26.9800002933673	-4.18386370723851	0.00036239966017069	0.00317099702649354	-0.126841799373453	No
WP_003517817.1	0.92283875	29.4596974617347	4.18205087966883	0.000364032585415199	0.00317112829961685	-0.131221226459723	No
WP_003519448.1	-7.321876875	23.6424249744898	-4.17730197806084	0.000368345026452502	0.00318282724439336	-0.142692604782661	Yes
WP_003514660.1	-1.04731669642857	29.7595755102041	-4.1769973794603	0.00036862335942719	0.00318282724439336	-0.143428338433296	No
WP_003511862.1	-1.19722446428571	30.2874405102041	-4.16926503993693	0.000375759483007172	0.00323021309953534	-0.162103135537785	No
WP_003519296.1	-1.71726785714286	24.1699276530612	-4.16064536174538	0.00038387671285145	0.00328558234580281	-0.182916275767142	No
ADU75314.1	2.17709357142857	25.3933968622449	4.15747742456944	0.000386903643202897	0.00329709191598991	-0.190564332166741	Yes
WP_003518963.1	-4.22701767857143	26.895561377551	-4.1373469067995	0.000406700850940474	0.00345079509888887	-0.239147245135904	No
WP_003517495.1	-2.69046241071428	25.3021397066327	-4.12872418238296	0.000415486078060789	0.00351014100430667	-0.259948456234754	No
WP_003513827.1	-1.023306875	27.3854579336735	-4.12315984977213	0.000421255207403865	0.00353792626567857	-0.273368805641137	No
WP_003516351.1	1.41754955357143	24.6819630867347	4.12207897017286	0.000422385074575911	0.00353792626567857	-0.275975462307549	No
WP_003512282.1	-4.98325535714285	22.7590987244898	-4.11789053127955	0.000426791876638594	0.0035596258647304	-0.286075508221373	No
WP_003517284.1	1.05910857142857	27.4606584566327	4.11271601489152	0.000432299337547812	0.00359028263387166	-0.298551573685516	Yes
WP_003512315.1	-1.29279089285714	28.3312814795918	-4.1100740507174	0.000435138483451547	0.00359861361841786	-0.304920724172458	No
WP_003512659.1	1.38567901785714	28.324870994898	4.10608887720109	0.00043945619458236	0.00361905101420767	-0.314527026618724	No
WP_003513713.1	1.24158794642857	27.5987011479592	4.08225201468475	0.000466185726016444	0.0038231130669131	-0.371960178959438	No
WP_095522196.1	-5.18664991071428	23.3550665306122	-4.07255095748573	0.00047752100923115	0.00388495516096317	-0.395321142730998	Yes
WP_003511615.1	3.2708225	23.2174309056122	4.0724072938899	0.000477690915200063	0.00388495516096317	-0.395667038915804	No
WP_003516363.1	-0.919321964285711	26.3135681377551	-4.06773763191035	0.000483246380746761	0.00390799228825863	-0.406909169203509	No
ADU75721.1	3.08240142857143	23.9351473852041	4.0666818637191	0.000484511288799411	0.00390799228825863	-0.409450662132047	No
WP_003512864.1	-6.01217875	24.1102456122449	-4.06396385589673	0.000487782864070875	0.00391825579335621	-0.415993145688908	No
WP_003514606.1	-1.01987705357143	30.0549561352041	-4.05580779416356	0.000497732309708102	0.00398185847766482	-0.435621774779004	No
WP_003517213.1	0.845443660714288	29.6455647704082	4.05026930695645	0.000504603240801953	0.00402041606492613	-0.448947646130486	No
WP_003512336.1	1.52220017857143	25.1888805357143	4.03564941634804	0.000523196039950325	0.00415167707814833	-0.484111066949358	Yes
WP_003515673.1	0.863516785714289	25.8764354336735	4.03219085020846	0.000527692989628469	0.00417047685351532	-0.492426783396891	No
WP_003514467.1	-3.67999544642857	21.3442129464286	-4.0230556554277	0.00053975619582008	0.00424868330846328	-0.514386146637995	No
WP_003513282.1	-0.890712678571433	31.4920626403061	-3.99544404868244	0.000577906103263142	0.00451607445089154	-0.580712993257917	No
WP_003516238.1	-1.25718366071428	29.4818978954082	-3.99478161598608	0.000578853474524443	0.00451607445089154	-0.582303369112813	No
WP_003517976.1	-3.63605080357143	22.1730365816327	-3.99353663236234	0.000580638143686055	0.00451607445089154	-0.585292226481624	Yes
WP_003515176.1	6.096275625	22.7976501530612	3.98546204171062	0.000592346139332547	0.00457732499934255	-0.604673448016899	No
WP_003519477.1	-1.13430732142857	30.2873143239796	-3.98442567410118	0.00059386570033169	0.00457732499934255	-0.607160557196766	No
WP_003517989.1	-1.22955732142857	27.3128413265306	-3.98330085618975	0.000595519323894056	0.00457732499934255	-0.609859814229232	No
WP_003515284.1	0.984009553571433	27.1909081377551	3.97306692237825	0.000610775715985226	0.00467625157551189	-0.634412782946718	No
WP_003516249.1	0.766840000000002	26.8270275892857	3.96042037442526	0.000630164770966163	0.00480592587974195	-0.664739667688107	No
WP_003518526.1	-4.78370178571429	24.0811539540816	-3.95678182430694	0.00063585533246709	0.00483052888230813	-0.673462057892152	No
WP_003516080.1	2.52671776785714	24.9182073214286	3.9501546338582	0.000646351129262288	0.00489130584306596	-0.689345390460685	Yes
WP_003518706.1	-3.68845187499999	26.7910993622449	-3.94073640787119	0.000661563077908207	0.00496842899211141	-0.711910172014896	No
WP_003518476.1	-1.43004383928572	27.0366540433673	-3.9407063263455	0.000661612228031162	0.00496842899211141	-0.71198222842818	No
WP_003515687.1	-6.78667401785714	24.2684276530612	-3.92388688634109	0.00068966740326501	0.00515934393282221	-0.75225604233301	No
WP_003520957.1	-5.51020991071429	24.2693189285714	-3.91203712317154	0.000710137045593592	0.00529227608122981	-0.780611814261816	No
WP_003513296.1	-4.85746625	23.9279561989796	-3.89687239664329	0.000737212192610375	0.00547324203604673	-0.816877554956427	No
WP_003517944.1	-4.08912428571428	22.7725945663265	-3.8926717755555	0.000744890951995949	0.00550938213551721	-0.826918594259628	No
WP_003517350.1	3.60610741071429	23.1997314285714	3.87714161918573	0.000773973274318513	0.00570296096866272	-0.864023951421957	No
WP_003517405.1	1.755849375	24.3085732780612	3.87210030786293	0.00078365306168765	0.00575265917942994	-0.876062893625296	No
WP_003515926.1	1.32531830357144	26.3532064540816	3.85211553041681	0.000823217334649008	0.00602054468623902	-0.92375819941017	Yes
WP_003519133.1	1.03964785714286	26.7502399107143	3.84943968182425	0.000828662451058162	0.00603783793336058	-0.930140703712492	No
WP_003518855.1	-0.968248482142858	27.6125030229592	-3.84501793310202	0.000837738413186787	0.00608136033276335	-0.940685671468687	No
WP_003523036.1	1.21122446428572	24.7502528954082	3.84220691308301	0.000843559227073261	0.0061010187640723	-0.947388140934824	Yes
WP_003514575.1	1.00067723214286	25.9784243494898	3.83189829644544	0.000865249348043493	0.00623302971622891	-0.971959225307038	No
WP_003513498.1	1.21696964285714	25.888549744898	3.83052880886962	0.000868171996189026	0.00623302971622891	-0.975222474306776	No
WP_003518575.1	1.07054625	27.5017012755102	3.82738044742987	0.000874927992654494	0.0062586089985504	-0.982723580564533	No
WP_003518588.1	2.53539214285714	23.9822844642857	3.82151401585226	0.000887655417748975	0.00632656225013815	-0.996697288589692	No
WP_003517514.1	-0.675400625000002	28.459865127551	-3.81940650386864	0.000892272228847448	0.00633642597297463	-1.00171627486518	No
WP_003514651.1	-1.11717196428571	30.0638241836735	-3.81713181307234	0.000897281874576426	0.00634899810169601	-1.00713276139726	No
WP_003515591.1	-1.21551714285714	27.5155171428571	-3.80713552653611	0.000919628252305866	0.00648370998028596	-1.03092805707111	No
WP_003513521.1	-1.06810535714285	29.4167461989796	-3.80433889621281	0.000925977769957283	0.00650507680686837	-1.03758289304686	Yes
WP_003513932.1	-1.39310151785714	27.0600105612245	-3.77476484795509	0.00099582787835462	0.00697079514848234	-1.10789419092495	No
WP_003513072.1	2.04587803571428	23.9024151913265	3.77230735001649	0.00100186076109998	0.00697442036197774	-1.11373155549745	No
WP_003512259.1	3.68902526785714	22.1179722959184	3.77165732351287	0.00100346252146823	0.00697442036197774	-1.11527544498544	Yes
WP_003514556.1	-3.35022303571429	21.5882444132653	-3.75928955283628	0.00103442406669991	0.00715184204358424	-1.14463936498538	Yes
WP_003519385.1	1.87667071428572	28.620033877551	3.75855695428991	0.00103628731651935	0.00715184204358424	-1.14637806227257	No
WP_003520980.1	0.864535446428572	29.8760706122449	3.7566851469356	0.00104106300332856	0.00715959118078587	-1.15082013942284	No
WP_003518533.1	1.55047964285715	22.7203439795918	3.74232183364048	0.00107843823149091	0.00739069557245521	-1.18489015555379	No
WP_003519003.1	0.892305267857143	25.2433849744898	3.7345231191062	0.00109928213676643	0.00750729264133173	-1.20337664817961	No
WP_003518866.1	0.890527767857144	28.0969950127551	3.73239366793814	0.00110504224469434	0.00752042638750318	-1.2084229064775	No
WP_003513904.1	-3.31376303571428	22.2762648596939	-3.72881716271834	0.00111478356312405	0.00756046983987244	-1.21689685131119	No
WP_003513915.1	1.32578651785714	26.583104119898	3.72074011596129	0.00113709523767016	0.00768519539942589	-1.23602729954867	No
ADU75877.1	-1.23356169642857	26.4819298469388	-3.7159479158603	0.00115054023488321	0.00774934316278723	-1.24737311862995	No
WP_003515943.1	1.85956098214286	22.9168727423469	3.71322455680251	0.00115825051293885	0.00777455823753474	-1.25381933448009	No
WP_003519170.1	1.14948687500001	26.4719444770408	3.68753432586761	0.00123353238269345	0.00822828186336282	-1.31457409428052	No
WP_003513765.1	-1.04080808035715	26.8044463201531	-3.68729948889823	0.00123424227950442	0.00822828186336282	-1.3151290013674	No
WP_003516077.1	2.27324535714286	23.6344699234694	3.68029899958881	0.0012555898424994	0.00834222403830111	-1.3316669121914	Yes
WP_003517165.1	0.801997589285712	30.6141582270408	3.67350015177805	0.00127666997515032	0.00845362551113051	-1.34772125859144	No
WP_003518684.1	-1.58999446428571	28.4805135586735	-3.66820287509224	0.00129333528681892	0.0085351419601518	-1.36022493132905	No
ADU75522.1	-4.84615348214285	23.2996056122449	-3.66415227468915	0.0013062226725465	0.00859126321540653	-1.36978300028708	Yes
WP_003517352.1	3.65434946428571	22.4303265178571	3.66247106265034	0.00131160861332964	0.00859783572617424	-1.37374934596863	No
WP_003513572.1	-2.21547482142857	24.4336553443878	-3.65649358232279	0.00133093548338579	0.00869544515812052	-1.38784791912988	No
WP_003519155.1	1.55266776785714	26.5310352040816	3.64390252733841	0.00137256618560531	0.00893764027836013	-1.41752679180169	Yes
WP_003519057.1	-2.09923553571429	27.6043780739796	-3.64149385235024	0.00138067471159915	0.00896067031368988	-1.42320147861306	No
WP_003512035.1	1.39641821428572	28.0577626147959	3.6353489574936	0.00140157456168879	0.00906629089409252	-1.4376742136561	Yes
WP_003512064.1	0.732525089285712	29.1479002678571	3.62907523119068	0.00142323313530953	0.00917610837239038	-1.45244403805776	No
WP_003517888.1	2.97678875	23.8685145918367	3.6260724338178	0.00143371557458531	0.00921338533176131	-1.45951104646271	No
WP_003515789.1	-1.02050723214286	25.8955755739796	-3.62451526288902	0.00143918130355019	0.00921828547372015	-1.46317522504219	No
WP_003511681.1	-2.30516241071429	20.1764014668367	-3.621388759245	0.00145021730308616	0.00925871633240672	-1.47053099146966	No
WP_003517204.1	2.84411035714286	23.6701795535714	3.61482141893616	0.00147367010576234	0.00937790067303306	-1.48597678073067	No
WP_003511964.1	1.06692767857142	27.5177472831633	3.60991808363665	0.00149142291742034	0.00946015831114519	-1.49750428892544	No
WP_003513639.1	-0.867898125000007	29.4705620535714	-3.59983880875976	0.00152857725451396	0.00966455296402375	-1.52118747504674	No
WP_003518897.1	-1.08403169642857	30.1146757015306	-3.57604487672755	0.00161992630909197	0.0101505683460718	-1.5770269586805	No
WP_003513950.1	-1.40491375	25.3828143877551	-3.5759520994275	0.00162029277025375	0.0101505683460718	-1.57724449588865	No
WP_003519204.1	0.908150446428571	25.6620618877551	3.57577725269042	0.00162098361853085	0.0101505683460718	-1.57765445922071	No
WP_003516619.1	-1.88963517857143	26.8605132780612	-3.56569372869138	0.00166131763998093	0.0103254085470171	-1.60128821770809	No
WP_003517038.1	-0.791322946428572	26.5385440943878	-3.56538230223297	0.0016625788781812	0.0103254085470171	-1.60201785317311	No
WP_003514315.1	2.33509821428571	28.7903634056122	3.56485692322474	0.00166470872492724	0.0103254085470171	-1.60324871526066	No
WP_003512422.1	2.07001258928571	23.7371955102041	3.56211700345406	0.00167585956592869	0.0103617815432815	-1.60966702676597	No
WP_003513814.1	-1.68561491071428	25.0358518877551	-3.56028793880089	0.00168334414827916	0.010375328712664	-1.61395090040812	No
WP_080552882.1	-2.91445580357143	24.8216615178571	-3.55019783829343	0.00172522564661044	0.01060013249955	-1.63757228322777	No
WP_003518516.1	-1.02576330357143	27.6016873469388	-3.52466971916597	0.00183579768823857	0.0112442608404613	-1.69725221801323	No
WP_003511658.1	-0.780088839285714	28.9235751913265	-3.51155614319094	0.00189526529598017	0.0115723363866702	-1.72786240544096	No
WP_003518662.1	2.79403446428572	25.7880645280612	3.50828908844619	0.00191037166193254	0.0116006986931016	-1.73548345210177	No
WP_003514246.1	1.55153964285714	28.6551687053571	3.50799272939724	0.00191174779483256	0.0116006986931016	-1.73617466784688	Yes
WP_003513162.1	-0.890183839285719	24.9937825127551	-3.49719127585263	0.00196257115968342	0.0118723440524059	-1.76135613242017	No
WP_003517493.1	0.771620178571425	29.0313106505102	3.49086192946941	0.00199296379301163	0.0120191047209317	-1.77610137467987	No
WP_003517194.1	3.67978625	22.6544081887755	3.48814891120342	0.00200613180615339	0.0120614059511063	-1.78241942509524	Yes
WP_003513619.1	-3.06544366071428	23.3569801403061	-3.48308820425666	0.00203092236724837	0.0121731126599596	-1.79420093387344	No
WP_003512309.1	2.59289892857143	23.6539355867347	3.48151330263815	0.00203869815895266	0.0121824646083756	-1.79786634453141	Yes
WP_003519574.1	-0.677847589285715	26.7466954591837	-3.47937082346226	0.0020493230028089	0.0122087327826913	-1.80285195184113	No
WP_003517512.1	2.98565053571428	24.3740155357143	3.47458964327634	0.0020732290561853	0.0123137240912824	-1.81397464498138	No
WP_003517200.1	1.41873330357144	25.1386107908163	3.47250665717733	0.00208372908915123	0.0123386979297172	-1.81881899184567	No
WP_003514465.1	-4.26362294642857	22.3571082015306	-3.46743740222023	0.00210950007250028	0.0124536751268089	-1.83060484703163	No
WP_003514302.1	-1.19759241071429	28.4355891326531	-3.46394405405349	0.0021274404718247	0.0124861246108758	-1.83872380435142	No
WP_003519002.1	1.04996580357142	26.5840735459184	3.46272727553408	0.00213372428037328	0.0124861246108758	-1.8415511724155	No
WP_003517997.1	-4.57997446428571	21.1610124744898	-3.461989754258	0.00213754188315776	0.0124861246108758	-1.84326477044475	Yes
WP_003518182.1	1.45868241071429	27.896889375	3.46142330450721	0.00214047850472157	0.0124861246108758	-1.84458081765912	Yes
WP_003516304.1	-3.06384758928571	21.4922849617347	-3.4585810549752	0.00215527306063735	0.012535119284419	-1.85118332061554	No
WP_003518453.1	0.932822232142854	27.2470671683673	3.45330276046012	0.0021830132159774	0.0126311408730875	-1.86344042240161	No
WP_003513352.1	3.11919723214285	24.1504722066327	3.45298924743404	0.00218467181427381	0.0126311408730875	-1.86416827692205	No
WP_003512705.1	-3.16312223214285	23.1237459056122	-3.45067182179996	0.00219697006847385	0.0126648862770845	-1.8695478171653	No
WP_003518655.1	-2.57789419642857	23.1675908163265	-3.44571138981046	0.00222352204436105	0.0127610119809295	-1.88105903112656	No
WP_003514331.1	2.21568321428571	24.6936755102041	3.44457431203855	0.00222965254437433	0.0127610119809295	-1.88369703857424	No
WP_003516525.1	0.894571339285715	30.1954420280612	3.4439219634416	0.00223317709666266	0.0127610119809295	-1.88521036115719	No
WP_003518716.1	-2.20696526785714	26.9807336543367	-3.42748435319652	0.00232380422436117	0.0132098566602765	-1.92331367947231	No
WP_003513529.1	-1.306498125	25.7967030739796	-3.42723534042851	0.0023252043611201	0.0132098566602765	-1.92389047721587	Yes
WP_003517488.1	2.98023607142857	24.3067310459184	3.4119458118853	0.00241276852726394	0.0136677061082004	-1.9592814353213	No
WP_003514440.1	-3.71826151785714	21.2844223596939	-3.40511505132424	0.00245292043533659	0.0138551125454171	-1.97507685186825	No
WP_003517374.1	3.56926598214286	27.0282425	3.39795519209267	0.00249570601328013	0.01405627524721	-1.99162264132938	No
WP_003515330.1	3.09978035714286	21.243611505102	3.3935355406992	0.00252247897836766	0.0141663575862482	-2.00183058935225	No
WP_003519058.1	1.67699910714286	30.379597869898	3.3867187777457	0.00256432260315657	0.0143602065776768	-2.01756684320504	No
WP_003517020.1	-1.84317285714286	26.0398975	-3.38234951776842	0.00259149747978874	0.0144710400580796	-2.02764783887898	No
WP_003511692.1	4.33027169642857	23.0078755102041	3.3781548302595	0.00261785044728226	0.0145012754950483	-2.03732214593983	No
